ArtistName,SourceId,ExpectedMbid,ChosenMbid,Decision,Correct,Confidence,Margin,ApiCalls,ElapsedMs,Error
Aaron Schroeder,cf54f5f2c53e41f8818be8065fb61e7e,2a351ffb-28dd-4f80-8348-c0e53d26c121,3897c75a-a0b5-4c23-9ede-6bea1e1736bb,needs_review,False,0.8581,1.8000,6,634,
Aaron Simmonds,b292f911847f4e09a6f4ccc3ada5ecef,d8087cc1-11b3-4706-889e-9c9f91210b37,d8087cc1-11b3-4706-889e-9c9f91210b37,needs_review,True,0.9707,3.5000,4,362,
Aaron Soul,d47677aff3604db59da0dabc9cd92756,e2398be7-ca4c-4693-bf89-2ddccae07679,e2398be7-ca4c-4693-bf89-2ddccae07679,needs_review,True,0.9707,3.5000,3,250,
Ab-Soul,61503894fd7b4d78b7f01f337c2cb44d,acc12019-10e3-40aa-b4bf-66fbb4a692af,acc12019-10e3-40aa-b4bf-66fbb4a692af,needs_review,True,0.9707,3.5000,4,404,
ABBA,fa689eb9ad304e36a9c0cd374b311e2b,d87e52c5-bb8d-4da8-b941-9f4928627dc8,d87e52c5-bb8d-4da8-b941-9f4928627dc8,needs_review,True,0.9707,3.5000,3,355,
Abbacadabra,894f354563724536a8b7369c93bc9551,09f8c66a-27f2-4c3d-8dd1-298b9a47bb9e,09f8c66a-27f2-4c3d-8dd1-298b9a47bb9e,needs_review,True,0.8581,1.8000,4,326,
Abbe May,417e5863c3d74b9a9502d60221948a01,d7b746a9-4201-4bb5-9daa-c2a891c2c5a8,d7b746a9-4201-4bb5-9daa-c2a891c2c5a8,needs_review,True,0.9707,3.5000,3,278,
Abby Mandagi,64a15241ba1743fda780e3bb91fe1f5f,,d4dee582-5ead-4294-88f4-25747cb8a72c,needs_review,,0.9707,3.5000,4,425,
ABC,a96089fb4a6e4603a7d34e6b69a5521e,87199477-b0df-4ead-84ee-9b54b4abfc3d,87199477-b0df-4ead-84ee-9b54b4abfc3d,needs_review,True,0.9707,3.5000,3,340,
Abdoulie Jallow,edbe138ccda142b4b1b904ef509cf1cf,,43e51a06-6e32-4d50-a3d4-1cfe422c6d55,needs_review,,0.9707,3.5000,4,504,
Abe Lyman,24627d9bf569445b9e4da7a4d6e88170,684348fd-551d-4c45-a1da-4fa2a31227f1,597c55aa-7c0d-490f-a855-396733c0f36a,needs_review,False,0.5000,0.0000,106,12758,
Abi Harding,e28c299d47ef4b2d868f3a69c17d7f96,cb504bb1-ba87-44f8-8f57-928874ac602e,cb504bb1-ba87-44f8-8f57-928874ac602e,needs_review,True,0.9707,3.5000,4,379,
Abigail Bailey,67a804bf3ac2485c84d8c3088dad62eb,9f95a409-a4bb-4e54-8793-710afaa0d209,9f95a409-a4bb-4e54-8793-710afaa0d209,needs_review,True,0.5000,0.0000,115,11554,
Abigail Morris,89ba5739f1914fe3bea8a21a9e612314,abebca9a-76b4-4ccf-999d-ec130ad68b36,4647dcf4-64b6-4652-a37f-eb02d00e6123,needs_review,False,0.9707,3.5000,5,500,
Above & Beyond,90fb8bf3dfaf476b85a8e51a1d8331ad,370bd5a3-4abf-4356-8576-3a8fc0c11d65,370bd5a3-4abf-4356-8576-3a8fc0c11d65,needs_review,True,0.9589,3.1500,3,218,
Abra Cadabra,4cacb5a1981540ba8ce3274aefd4383d,4eef9890-6670-435d-b130-466435a9da86,4eef9890-6670-435d-b130-466435a9da86,needs_review,True,0.5000,0.0000,7,433,
Abra Moore,12b072573f4c4730a69e3cfeda6f154c,b82ce4a1-04a8-4299-97d8-5866c9b619b2,b82ce4a1-04a8-4299-97d8-5866c9b619b2,needs_review,True,0.9707,3.5000,3,272,
Abraham Dertner,d17b3230e15545f6a16d0f5f212c4059,8268fecd-2805-44fc-bc32-e130de31bd5b,8268fecd-2805-44fc-bc32-e130de31bd5b,needs_review,True,0.9707,3.5000,4,485,
Abrams,ff5a28ea508740ed87a05d94813e1f4a,fe4f2664-b4ae-4e87-bf66-e19592566b17,7007f6f1-d2f7-459a-b86a-934658b6562c,needs_review,False,0.5000,0.0000,119,11533,
Abrim Tilmon,031b323aa50b4296800ce524afc013c1,deac95c3-52c3-481d-9efc-1d5db29f3145,deac95c3-52c3-481d-9efc-1d5db29f3145,needs_review,True,0.9707,3.5000,4,409,
Abs,3b3612a95d13414c83a88736aa99a1ab,fbad0986-163f-43e0-8290-8cb5e5a8cc87,fbad0986-163f-43e0-8290-8cb5e5a8cc87,needs_review,True,0.9707,3.5000,6,622,
Absolutely Fabulous,e80f8792c2874782bdfa9b2c42db39aa,f626e85c-f759-4639-9917-8ee6039631d9,f626e85c-f759-4639-9917-8ee6039631d9,needs_review,True,0.9707,3.5000,4,378,
Abstract Vision,9c38304061d346cd9b781da73a318465,3de0d980-55ae-499e-a27a-8941d241ff18,3de0d980-55ae-499e-a27a-8941d241ff18,needs_review,True,0.5000,0.0000,8,579,
AC/DC,ff4235d85f0d487faeebe29ce23feb71,66c662b6-6e2f-4930-8610-912e24c63ed1,66c662b6-6e2f-4930-8610-912e24c63ed1,needs_review,True,0.9707,3.5000,3,551,
Accentus,0b09eacbb36544a5859bfb4820905ecf,7245effd-99bf-4863-b01f-5af4f7425ac1,b8b5a8ba-fce4-4bb1-8997-588d01e5cf88,needs_review,False,0.9707,3.5000,5,488,
Acda En De Munnik,f70d7247b0924d96bc1a3cd39db0a2f0,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,60c5c7a0-95e1-493d-ba2e-3d548b5947f0,needs_review,True,0.8581,1.8000,4,328,
Ace,eb371723fd6745f8b77b2e5fabe5e7a1,241a85e3-da78-437e-a511-c18c14792ccc,241a85e3-da78-437e-a511-c18c14792ccc,needs_review,True,0.9707,3.5000,11,1391,
Ace of Base,4f65ef6d74564f85ab168913d099893f,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,needs_review,True,0.9707,3.5000,8,726,
Acen,773fec4c7b704701a152214bd7ba5b4e,a4fe5665-f303-48ff-8e4e-ca59ec257401,a4fe5665-f303-48ff-8e4e-ca59ec257401,needs_review,True,0.8581,1.8000,4,352,
Acen Razvi,e3c2e9714b9d4a1ca5018d3069bf66e3,07879bea-8f28-400b-8349-30adb4b17782,07879bea-8f28-400b-8349-30adb4b17782,needs_review,True,0.5000,0.0000,9,669,
Acid Drinkers,279de457294340c0a0974897eab1b9ee,3e103047-217b-496b-b54e-1e2db4dd58b3,3e103047-217b-496b-b54e-1e2db4dd58b3,needs_review,True,0.8581,1.8000,9,575,
ACRAZE,b23457f7d4054492882d7100d5428278,e21e0137-b42d-44a5-abd6-c6ac160d0d7d,e21e0137-b42d-44a5-abd6-c6ac160d0d7d,needs_review,True,0.8581,1.8000,5,611,
Acrid Abeyance,365d083b697a425ba1bda0707e6bb562,3e868261-2db4-48a4-bb53-99e69f8fbf1f,3e868261-2db4-48a4-bb53-99e69f8fbf1f,needs_review,True,0.9707,3.5000,3,263,
Actifed,07a7e8a92ff841478a9005998b78a988,7b8fa8b8-c45b-4ccf-8b73-73d6097d44cd,7b8fa8b8-c45b-4ccf-8b73-73d6097d44cd,needs_review,True,0.8581,1.8000,4,324,
Active Child,c9bea026b4d74862812f8f6dd5077769,979437d4-9514-4078-89cd-0b87907ddf86,979437d4-9514-4078-89cd-0b87907ddf86,needs_review,True,0.9707,3.5000,3,218,
Ad-Rock,c36f490527b8485daaa7d8ebb1b6cc5a,e3fd8e3d-df64-43cb-b68e-cf6d65315e4b,e3fd8e3d-df64-43cb-b68e-cf6d65315e4b,needs_review,True,0.9707,3.5000,5,668,
Adagio,879de1796c4a44a9a95d7940fcf2ca0b,e6842e30-cddd-45d0-ba86-f6e83d48f6b6,e6842e30-cddd-45d0-ba86-f6e83d48f6b6,needs_review,True,0.5000,0.0000,8,548,
Adalita,a3d9e3f79165415eb40e9a3216e23eb5,470f5873-b5e1-4136-a9f3-6eb49b2350f0,470f5873-b5e1-4136-a9f3-6eb49b2350f0,needs_review,True,0.9707,3.5000,4,373,
Adam Ainger,6a2c62dfbf5345bab32f9204b1e2bbec,574191aa-d1d6-4941-8375-27b219bc98b1,574191aa-d1d6-4941-8375-27b219bc98b1,needs_review,True,0.9707,3.5000,4,416,
Adam and The Ants,2c83588a6d91400daa11997fc1358636,75d4f194-969c-4538-b789-742f3eb3d02c,75d4f194-969c-4538-b789-742f3eb3d02c,needs_review,True,0.9707,3.5000,3,375,
Adam Anders,22e11aedba9b48ca82799d7e274808c4,98837f5f-3b1f-4275-bc96-d905911b1385,98837f5f-3b1f-4275-bc96-d905911b1385,needs_review,True,0.9707,3.5000,4,518,
Adam Anderson,75e9d33723574804a2a08981f425ecf4,64eb5f83-1df9-42df-8b84-225e1aab18ac,64eb5f83-1df9-42df-8b84-225e1aab18ac,needs_review,True,0.8581,1.8000,6,658,
Adam Ant,a4fe558bc1a94c1a8f6744b0b3a149db,e188a520-9cb7-4f73-a3d7-2f70c6538e92,e188a520-9cb7-4f73-a3d7-2f70c6538e92,needs_review,True,0.9707,3.5000,3,338,
Adam Argyle,44404a851fa74f54be4ce8db6e8aec39,ee0c0f1c-797b-41e7-8789-521ebed7e4e3,ee0c0f1c-797b-41e7-8789-521ebed7e4e3,needs_review,True,0.9707,3.5000,5,589,
Adam Baptiste,308bbe4741b340aca83b89142c109fd5,126e339c-8608-44a2-870b-d36324c69843,126e339c-8608-44a2-870b-d36324c69843,needs_review,True,0.9707,3.5000,4,449,
Adam Blackstone,d78b29d45b5c4b89b08b37294fa88590,f99b8427-69bd-41a5-b169-600ee1cf7475,f99b8427-69bd-41a5-b169-600ee1cf7475,needs_review,True,0.9707,3.5000,5,500,
Adam Chaki,62e0d237523c4cf3ab94742d9ed82f02,819dc50a-2d3a-4c1f-b30b-26e48e3a1064,819dc50a-2d3a-4c1f-b30b-26e48e3a1064,needs_review,True,0.9707,3.5000,4,358,
Adam Clayton,816f542d97b64f9998f427cb86a735da,1f52af22-0207-40ac-9a15-e5052bb670c2,1f52af22-0207-40ac-9a15-e5052bb670c2,needs_review,True,0.8581,1.8000,38,3484,
Adam Devlin,e5ea8b6103454af5b1c7e3b53663f0e4,fe3d84ca-c8cd-404a-9840-4e800c1ae624,fe3d84ca-c8cd-404a-9840-4e800c1ae624,needs_review,True,0.9707,3.5000,4,467,
Adam Duritz,c391292b69ed4fb9ad04438ac18538df,8a1980a4-0c81-4b0b-8319-15b2175210f6,8a1980a4-0c81-4b0b-8319-15b2175210f6,needs_review,True,0.9707,3.5000,4,466,
Adam Englefield,49545c69fede442f93fee7640ea6337b,,c02f2aa0-9778-4579-b618-e3bde8d42974,needs_review,,0.9707,3.5000,4,462,
Adam F,acd2881b5c8043f4a83edbf7ad36cd37,b42a9ece-2a18-4660-9c26-94dc01127962,b42a9ece-2a18-4660-9c26-94dc01127962,needs_review,True,0.8581,1.8000,5,448,
Adam Faith,6dad4ab39f1e4501b4381111e8a6d2ea,e3cd1a30-7c61-49b0-bbdd-39425200334b,e3cd1a30-7c61-49b0-bbdd-39425200334b,needs_review,True,0.9707,3.5000,3,255,
Adam Fenton,62dff031ac1b4c419d2289d27c7b5188,,f682b275-019d-4cdb-9404-1f804265c157,needs_review,,0.9707,3.5000,5,509,
Adam Ficek,434c27ba25194fb98a94a7117b4711f1,8d1f22da-dd1c-4c17-9b3c-3ed9fcd2997c,8d1f22da-dd1c-4c17-9b3c-3ed9fcd2997c,needs_review,True,0.9707,3.5000,4,429,
Adam Franklin,3f36e6a7e76447bd854affd33c4ccc89,30ec31e4-3374-4774-a9a6-691b81942eed,30ec31e4-3374-4774-a9a6-691b81942eed,needs_review,True,0.9707,3.5000,4,410,
Adam Garcia,e8c8da66275e4120970984710b4eb0d9,d79da604-9ba9-46f2-88be-2c776df41dc4,d79da604-9ba9-46f2-88be-2c776df41dc4,needs_review,True,0.9707,3.5000,3,263,
Adam Granduciel,912fad973d054f459b067d1377ff38a5,7a80eefc-bc8e-460e-9bd2-0e102ac0568d,7a80eefc-bc8e-460e-9bd2-0e102ac0568d,needs_review,True,0.9707,3.5000,4,479,
Adam Gussow,4e39594962a7464ead319db0665bc95e,b59b7e35-206b-4bb5-a7e2-8be2d1719fe2,b59b7e35-206b-4bb5-a7e2-8be2d1719fe2,needs_review,True,0.6225,0.5000,11,961,
Adam Hamilton,fc8ade8d11d14f6196c81bf802ed1506,f233fb8b-52db-4a9a-89a9-720ca4da9936,f233fb8b-52db-4a9a-89a9-720ca4da9936,needs_review,True,0.9707,3.5000,7,713,
Adam Hann,5083ef509c644958b6a4e75611868f4d,46e35005-303b-48f8-bf30-f477fbd6936e,46e35005-303b-48f8-bf30-f477fbd6936e,needs_review,True,0.9707,3.5000,4,479,
Adam Haworth Stephens,90750e8211ac476e85b6fe65f09be81e,d8ca0f6a-43fc-4acf-b9e3-ea2890eb5ce7,d8ca0f6a-43fc-4acf-b9e3-ea2890eb5ce7,needs_review,True,0.9707,3.5000,4,369,
Adam Hyde,3dacdca2f3514b8c966e706f4f445382,4efae562-1d37-423c-97d0-a9a83fe15727,4efae562-1d37-423c-97d0-a9a83fe15727,needs_review,True,0.5000,0.0000,12,977,
Adam Ippolito,c411bfb175e84fc095f8870843c8c28c,,61806511-cc1f-4875-9028-e565d7aeb765,needs_review,,0.9707,3.5000,4,412,
Adam Jones,cd01508060574abeaf50a673b9b6ecb5,82856c21-c448-4432-bc79-97009b7eb853,6582518b-8806-4ec9-aa01-0a19e9b7d40d,needs_review,False,0.5000,0.0000,61,6499,
Adam Klein,ce7f02aba50147bf8aa3ce1eb35c416e,,ec94e8b8-92a8-412f-a3b2-06a17d520d4e,needs_review,,0.9707,3.5000,6,606,
Adam Lambert,6bc89b7a64f4414e8d3f7af988acb0b1,e942594a-91cc-427a-8beb-6815c28e9254,e942594a-91cc-427a-8beb-6815c28e9254,needs_review,True,0.9707,3.5000,3,295,
Adam Levine,3079b24793d74d33bba0cd8cf3f18fba,a1421d73-1a21-484b-97ad-77c9a5676daf,a1421d73-1a21-484b-97ad-77c9a5676daf,needs_review,True,0.9707,3.5000,7,777,
Adam Levy,8fda387fbf8b48b68011fa24ce0081d4,9547742a-507b-435f-9a54-36944a1a388c,9547742a-507b-435f-9a54-36944a1a388c,needs_review,True,0.9707,3.5000,7,875,
Adam Martin,6bd9247e72ed4c7abe2a27efefaf50e9,54199c95-015c-49b4-bba9-5ab86cdfdc34,54199c95-015c-49b4-bba9-5ab86cdfdc34,needs_review,True,0.9707,3.5000,8,835,
Adam Matta,85a6295cfd944be0b433ece4e2c0ad06,cb8f6609-9a2f-4b53-a682-25cba1ec336e,cb8f6609-9a2f-4b53-a682-25cba1ec336e,needs_review,True,0.9707,3.5000,4,450,
Adam Messinger,889692d63af549a291098f3b7a866068,4da8ac8e-8c0a-4a8d-a962-76b6465f41aa,4da8ac8e-8c0a-4a8d-a962-76b6465f41aa,needs_review,True,0.9707,3.5000,4,419,
Adam Midgley,7d34a83f5b73418e9e29f955ad24c5f9,ccb7bb29-c2dd-476b-9968-13fba44b4a79,ccb7bb29-c2dd-476b-9968-13fba44b4a79,needs_review,True,0.9707,3.5000,4,507,
Adam Miller,be0fc1eef4384891962128d64ce1b773,2e80caef-bc0d-455a-a9c5-86fb7135a4d3,2e80caef-bc0d-455a-a9c5-86fb7135a4d3,needs_review,True,0.9707,3.5000,12,1284,
Adam Mitchell,7ef6dcb8334b4c75a182ebbdb60f5b5c,285558cb-cf08-4ddf-af58-31f083ca60b6,285558cb-cf08-4ddf-af58-31f083ca60b6,needs_review,True,0.9707,3.5000,6,643,
Adam Olenius,dd54936dada84ddf9ab39a94933dde11,78a1ffbf-4777-4c28-be40-5fe664849c4d,78a1ffbf-4777-4c28-be40-5fe664849c4d,needs_review,True,0.9707,3.5000,4,438,
Adam Pallin,a6759775ed684deba0a961c9745005b0,334ee762-2d07-453a-a40a-fc4ccebcae05,334ee762-2d07-453a-a40a-fc4ccebcae05,needs_review,True,0.9707,3.5000,4,394,
Adam Paul Tinley,f65220dd053045f48cb6e19afc0d8b1c,598f9933-04dc-4557-a2f9-e78473d0db35,598f9933-04dc-4557-a2f9-e78473d0db35,needs_review,True,0.8581,1.8000,5,599,
Adam Payne,bdc7a3ac123a4fc898cd4db49ee987b6,b66b4077-41fb-42e0-a2c8-03df1d17ccff,b66b4077-41fb-42e0-a2c8-03df1d17ccff,needs_review,True,0.5000,0.0000,79,8107,
Adam Powers,3afea8806cab44488056103a5654097e,245c645c-6075-497e-979b-918f2397b6ff,245c645c-6075-497e-979b-918f2397b6ff,needs_review,True,0.9707,3.5000,4,415,
Adam Rickitt,1ed0de9a2faf4439af6a0a4000b2aeb3,9a581f9c-4529-4f0d-98f8-b0907d1f1e00,9a581f9c-4529-4f0d-98f8-b0907d1f1e00,needs_review,True,0.9707,3.5000,3,280,
Adam Ryan-Carter,7c931aa5d2f44fa09deb39bddec6b25f,e5c9a5e2-bfab-46c7-a03d-0622b3bba04b,e5c9a5e2-bfab-46c7-a03d-0622b3bba04b,needs_review,True,0.9707,3.5000,4,382,
Adam Schlesinger,2518a19fe8a446d5a9863584b8dea052,e0ffedf8-9d47-4e99-a2e5-2fe38996f0f5,e0ffedf8-9d47-4e99-a2e5-2fe38996f0f5,needs_review,True,0.8581,1.8000,4,316,
Adam Schmalholz,8158f67b2ef44bb3b4918043be7449b2,89ddba57-a1b5-4fef-94b6-e339e0d36218,89ddba57-a1b5-4fef-94b6-e339e0d36218,needs_review,True,0.9707,3.5000,4,466,
Adam Siegel,1b0426e9fe1842258ef9dbe5a217e702,9a066767-a7bb-411a-aab5-4d0005095fa6,9a066767-a7bb-411a-aab5-4d0005095fa6,needs_review,True,0.9707,3.5000,5,546,
Adam Topol,ac6305c354674faa9ac345a0015021f7,5b698ac6-367c-47dd-baef-4b4ddfc65253,5b698ac6-367c-47dd-baef-4b4ddfc65253,needs_review,True,0.9707,3.5000,4,445,
Adam Wade,e5003e0c0feb4b9cb6133c3f84273862,a0122a97-4620-4b57-847e-2c6075b243d3,a0122a97-4620-4b57-847e-2c6075b243d3,needs_review,True,0.9707,3.5000,13,1090,
Adam Walder,cdafc8253f534d24a0ccf11e3de8260f,c77807d6-8035-4073-946f-6ed84054a067,c77807d6-8035-4073-946f-6ed84054a067,needs_review,True,0.9707,3.5000,4,474,
Adam Wiles,5046242175ce4762aa6322b3dab6e933,60b66752-b8ca-4f48-bfd6-b997449c020b,60b66752-b8ca-4f48-bfd6-b997449c020b,needs_review,True,0.9707,3.5000,4,428,
Adam Wilson,1066eab5fa404344b63f1f2c0e02b37a,f11f77fb-099c-4690-a9f2-7969820a0019,b038c6e3-99b9-406a-8914-b8926dac7af2,needs_review,False,0.9707,3.5000,9,864,
Adam Woods,b9bbb0a4061549df9df66bce0aad2362,030dd32a-6e35-4ac9-bb86-be68e6efc067,a5b002c5-e3ed-4b35-8288-4223234cfa0e,needs_review,False,0.9707,3.5000,5,534,
Adam Yauch,84b328c43b09466084e5ccd7fbe840c6,0d3bf21a-5eec-443c-9a37-b305598b0840,0d3bf21a-5eec-443c-9a37-b305598b0840,needs_review,True,0.9707,3.5000,4,533,
Adam Young,c9d9083c82a84e49b95a28d8c2a78fea,ad89407a-319f-48e1-852c-5e689230ce43,ad89407a-319f-48e1-852c-5e689230ce43,needs_review,True,0.9707,3.5000,8,1005,
Adam Zindani,babefb667e9c4fcea4e105217de0a0ed,3b5977df-8e96-4b04-a2fd-2ed8067d35ff,3b5977df-8e96-4b04-a2fd-2ed8067d35ff,needs_review,True,0.9707,3.5000,4,404,
Adamo,32fa4aaa1dfe4613a82242acb9ee9ab8,d3132eab-36d1-476e-a736-cb6dbb08a4a2,d3132eab-36d1-476e-a736-cb6dbb08a4a2,needs_review,True,0.8581,1.8000,4,417,
Adamski,5fef6546aec24fb193b29b387dc7c5b9,080157d9-fe06-43ea-bd20-b2fb712a14e5,080157d9-fe06-43ea-bd20-b2fb712a14e5,needs_review,True,0.9707,3.5000,5,584,
Adani & Wolf,35a1f1dbe53d4492b2613b03eb3dc0fe,dc7da2cc-eede-4a68-bd10-477abd663c92,dc7da2cc-eede-4a68-bd10-477abd663c92,needs_review,True,0.5000,0.0000,8,605,
Adassa,3c73bc410bdc48f882a517a4d6fd0e19,239c8eea-895e-4b6f-bfd5-3e51a61230df,8add60f8-59ce-4798-8b5d-50db5c1adf6f,needs_review,False,0.5000,0.0000,30,3348,
Addy van der Zwan,8c8dba0011ca44c9ae70e087fcd114bc,9f9b2c86-6fd8-432c-8753-d2a858612829,9f9b2c86-6fd8-432c-8753-d2a858612829,needs_review,True,0.9707,3.5000,4,464,
Ade Omotayo,9a5f4f56571b4743bcbb219daa368109,399ae9ed-1817-41f7-bb8e-6f952f1ee935,399ae9ed-1817-41f7-bb8e-6f952f1ee935,needs_review,True,0.9707,3.5000,4,460,
Adedoyin Julius-Adewuyi,ce241f9050df47d29da8e76a41d9f421,471d6772-4d1c-4ded-b963-c246eb5fbee2,471d6772-4d1c-4ded-b963-c246eb5fbee2,needs_review,True,0.9707,3.5000,4,372,
Adegbenga Adejumo,7aef2061018f44109e751ef9964c1f2f,d3ba1c50-d403-40df-8eac-80d74551a7e3,d3ba1c50-d403-40df-8eac-80d74551a7e3,needs_review,True,0.9707,3.5000,4,389,
Adele,099845281a9542b58972f4deac6af57e,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,needs_review,True,0.9707,3.5000,4,475,
Adele Bertei,c69184827b544fdc95aad35260493bf0,b8aca05d-a8fa-4ff9-b64e-1d578af3b07e,b8aca05d-a8fa-4ff9-b64e-1d578af3b07e,needs_review,True,0.9707,3.5000,4,402,
Adelio Cogliati,bae48e25f4ab42909f464a061a5a6651,45bd3970-f407-478d-a961-78f997ed7a5f,45bd3970-f407-478d-a961-78f997ed7a5f,needs_review,True,0.5000,0.0000,23,2412,
Ademario,57e9daf331c2471f901b6f93eade4191,d1a38640-4e5b-487c-8580-fb2b5d653ce6,d1a38640-4e5b-487c-8580-fb2b5d653ce6,needs_review,True,0.9707,3.5000,4,464,
Aden Phoenix Forte,bbe0f326f9e74d66bd5e8ae146162765,148cfd42-100a-4826-8ca4-ed52988d2569,148cfd42-100a-4826-8ca4-ed52988d2569,needs_review,True,0.9707,3.5000,4,500,
Adeva,7abbfff710f7448c8b03bd3c172bd003,5fd73629-465b-44ac-9061-765babd7b5c2,5fd73629-465b-44ac-9061-765babd7b5c2,needs_review,True,0.9707,3.5000,3,333,
Adge Cutler,65ae3f198816409a95e687e5be95f20e,65e57942-9f46-442c-9c9b-1dc152196115,8580ec50-775a-4486-8240-49115cf0114b,needs_review,False,0.9707,3.5000,4,403,
Adi Vines,e6e7fe687f56438e96ed4b07a777e5fe,61cdae6d-36a4-4a37-89a8-df3bd481525d,61cdae6d-36a4-4a37-89a8-df3bd481525d,needs_review,True,0.9707,3.5000,4,400,
Adidja Palmer,1876610f5ae44242b98e97f34c0d6ad3,7a5eba99-9f07-43a5-87a2-bf730753b7ec,7a5eba99-9f07-43a5-87a2-bf730753b7ec,needs_review,True,0.9707,3.5000,4,489,
Adiemus,3c58e75b4c834d0b944f62a36cd1bec0,4dbeae7a-6906-4d85-95df-2b51b4a5d113,4dbeae7a-6906-4d85-95df-2b51b4a5d113,needs_review,True,0.9707,3.5000,3,352,
Admiral Freebee,40d86ed6f312462e8dcf391210398020,0af18ce6-668a-4f80-8d56-5c56eee2302d,0af18ce6-668a-4f80-8d56-5c56eee2302d,needs_review,True,0.8581,1.8000,4,312,
Adnan Khan,810490306b9d4df2995f55d4e128ba49,96410782-4461-4d49-9697-6329d0464315,96410782-4461-4d49-9697-6329d0464315,needs_review,True,0.8581,1.8000,5,474,
Adolph Green,90ef7a2656604aefb885e8b9cfb4c7dd,f717fab6-b501-4cc9-91cd-6740dea46511,f717fab6-b501-4cc9-91cd-6740dea46511,needs_review,True,0.5000,0.0000,30,3073,
Adolphe Adam,a432bd76ab084ab0a9942b54b570e086,ece590a3-ae0e-4311-bcf3-ee07cfb7b4f0,ece590a3-ae0e-4311-bcf3-ee07cfb7b4f0,needs_review,True,0.9707,3.5000,9,662,
ADP,02df909ee3104491983bfa5f43cc65de,b2c48217-e016-4c72-abb3-d447c90fafcc,b2c48217-e016-4c72-abb3-d447c90fafcc,needs_review,True,0.9707,3.5000,7,674,
Adriaan van Landschoot,b71d3cb3f13142e08d7ea6b0e37d57d1,94c21858-a3ca-47ab-ba5d-13e0c9fb4892,94c21858-a3ca-47ab-ba5d-13e0c9fb4892,needs_review,True,0.9707,3.5000,4,397,
Adrian Baker,c4e52735bbb043d99ccb93f01967eee4,22c1f216-404a-4c4f-89e6-fdfdb5068b8f,22c1f216-404a-4c4f-89e6-fdfdb5068b8f,needs_review,True,0.9707,3.5000,4,418,
Adrian Belew,114e11b15f674193b1d1f14ec98084b5,73c3f499-60e2-44e1-81dd-7fe2191461fa,73c3f499-60e2-44e1-81dd-7fe2191461fa,needs_review,True,0.9707,3.5000,4,448,
Adrian D.R Held,3a51eadede8f4013a45a06ec15160bc4,a1549906-6440-42e5-a241-6ed91a59a8e7,a1549906-6440-42e5-a241-6ed91a59a8e7,needs_review,True,0.9707,3.5000,4,424,
Adrian Eagle,9e926001004f41e8882bdc1518311e06,25e90797-f2e7-4991-b61b-25d98961b913,25e90797-f2e7-4991-b61b-25d98961b913,needs_review,True,0.9707,3.5000,3,250,
Adrian Enescu,ec68894b4abb48309a83b6fc7ceaa1f1,8177b1fe-27da-462b-b789-cf95c09a230f,8177b1fe-27da-462b-b789-cf95c09a230f,needs_review,True,0.8581,1.8000,4,302,
Adrian L. Miller,13694f5a89644bd393026d9304540b15,0fe91dbb-acc0-4704-8949-8f315e1b7073,0fe91dbb-acc0-4704-8949-8f315e1b7073,needs_review,True,0.9707,3.5000,4,421,
Adrian Lux,14022716d30146e998a88205869b353a,259bdba7-e6bf-49e3-822e-85ea3d68384c,259bdba7-e6bf-49e3-822e-85ea3d68384c,needs_review,True,0.8581,1.8000,4,374,
Adrian Smith,005a1bfc55684dbab73346b9bc0de7dc,31592af5-f4d9-4c35-827b-fa15c88a8e4a,400cc081-5ebd-4571-afa9-7c993fb56ac4,needs_review,False,0.9707,3.5000,9,1072,
Adrian Thaws,9f6d74ba10004d0da83dc72aa25c4e87,1b0ae75d-8006-4656-9408-8e1b02424ed0,1b0ae75d-8006-4656-9408-8e1b02424ed0,needs_review,True,0.9707,3.5000,5,527,
Adrian Utley,acb8917bd29b4af0b011150b28827c92,619b1116-740e-42e0-bdfe-96af274f79f7,619b1116-740e-42e0-bdfe-96af274f79f7,needs_review,True,0.9707,3.5000,5,529,
Adriana Caselotti,2e304b56bff143609625552c4044a42c,de623773-76ae-4c99-9b2c-7c0a770b6a46,de623773-76ae-4c99-9b2c-7c0a770b6a46,needs_review,True,0.5000,0.0000,7,478,
Adriano Celentano,237609dcc38241cb8b6cb9510a32cb3f,d2b50525-1111-4906-aab6-4553f035f679,d2b50525-1111-4906-aab6-4553f035f679,needs_review,True,0.8581,1.8000,4,385,
Adrienne Anderson,abdc644bfa6b4f5583691cba6a0ff9bd,0beda8b0-a364-4cb2-aa0b-a8993dc29fe6,0beda8b0-a364-4cb2-aa0b-a8993dc29fe6,needs_review,True,0.8581,1.8000,5,399,
Adventures of Stevie V,060d479589f047e2b63321a5f5ef55fa,6500ea06-c13b-4bbe-8a48-65c2fddfdc21,6500ea06-c13b-4bbe-8a48-65c2fddfdc21,needs_review,True,0.9707,3.5000,3,305,
AERO 21,e93a5b9c4a12444a92a2a5c8fd9a2bca,2c21370f-cbde-41c2-96c8-8b427c9abb6c,2c21370f-cbde-41c2-96c8-8b427c9abb6c,needs_review,True,0.5000,0.0000,7,454,
